"","Group.1","young129_old126","young129_old127","young129_old128","young130_old126","young130_old127","young130_old128","young131_old126","young131_old127","young131_old128","std","agg23_meandNASF_1","agg35_meandNASF_1","agg23_meandNASF_2","agg35_meandNASF_2","agg23_meandNASF_3","agg35_meandNASF_3","nonzero_aggdif_minus1by2_23C","nonzero_aggdif_minus1by2_35C","nonzero_aggdif_minus1by3_23C","nonzero_aggdif_minus1by3_35C","nonzero_aggdif_minus2by3_23C","nonzero_aggdif_minus2by3_35C","avg2121","avg3535","avg2135","p_Value","avg_ratio_2135vs21","avg_ratio_2135vs35","threshold"
"382","NP_010586",24.4374983780459,28.2351368022889,30.3427183553931,16.1825046502919,23.5609384220803,22.0928910090268,11.7291848551746,19.1439848760918,18.8615349883759,5.8406910001802,357.800736121495,173.400651925234,370.718230537383,155.982639149533,457.390124135514,149.852794705607,8.29320770986985,11.6998212765995,12.7083135228713,12.550204867155,4.45331979511728,16.1248862372601,8.48494700928613,13.4583041270049,21.620710259641,0.00521661517263398,2.54812554939693,1.60649588949753,"FALSE"
"383","NP_010590",24.0851921413687,25.6178001840261,24.3327096827201,25.1421118138639,26.6747198565213,25.3896293552152,27.1517184611592,28.6843265038167,27.3992360025106,1.52564706285444,20445.239052,12344.0772491378,21109.4124821333,12458.8891049956,21693.9670844444,12103.5671904667,1.27565885452591,1.5667194568502,3.06652631979053,1.14097035317571,2.00960664729539,1.56597660716911,2.11726394053728,1.42455547239834,26.0530493334669,2.18745143426949e-10,12.305055045171,18.2885467349367,"TRUE"
"384","NP_010591",0,0,0,0,0,0,0,0,0,0,15.1418451013825,20.9835711612903,14.5378795253456,31.2301841290323,17.510241953917,29.4344177926267,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"385","NP_010597",100,100,100,0,0,0,100,100,100,50,0,14.5109963956386,3.05276216666667,14.939392258567,0,13.4666407601246,100,0,0,0,100,0,66.6666666666667,0,66.6666666666667,0.999999999999999,1,Inf,"FALSE"
"386","NP_010601",0,0,0,0,0,0,0,0,0,0,33.6092228754448,94.6790505338078,28.5664900640569,100.787971601423,36.2559542064057,94.0324535943061,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"387","NP_010607",65.8173550804394,53.9579882849668,54.9277535151254,66.1140021715892,54.2546353761165,54.7833783271032,70.7099137131315,60.4876546499589,62.3347508620214,6.25294673757481,749.585294671916,198.132650745407,769.252131496063,170.807486383202,837.098671154856,181.508826125984,1.40089351779657,11.8593667954727,8.58110373323161,19.7144546547145,8.80811349524593,10.2176338883898,6.26337024875804,13.930485112859,60.3763813311614,8.02199286513102e-08,9.63959959785762,4.33411908070803,"TRUE"
"388","NP_010611",0,0,0,0,0,0,0,0,0,0,82.9411985824742,15.3458989304124,94.4167501417526,13.3801618427835,97.0924785953608,13.1886653350515,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"389","NP_010615",12.1494956496525,11.7514345769898,11.4036947004241,9.51466142851228,9.11660035584956,8.76886047928394,6.12317217132139,5.96229429235686,5.05956205211973,2.6571414285897,2536.42918752577,1973.57631625258,2818.47031036598,2084.89023952577,2647.80586887113,2124.92747735567,2.63483422114019,0.442799131754302,6.38846566384385,1.52913848725912,3.75363144270365,1.36826060829459,4.25897710922923,1.11339940910267,8.87219730072335,0.0209329672279282,2.08317562484598,7.96856656127901,"FALSE"
"390","NP_010620",0,0,0,0,0,0,0,0,0,0,16.8525457482711,69.0283265283541,17.407751944675,74.7412288520055,17.696733615491,47.0893025449516,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"391","NP_010621",13.0206914218027,17.720652072289,14.566954341288,13.9124568406428,18.6124174911291,15.458719760128,13.0073143251735,17.7072749756598,14.5535772446587,2.12253021159534,74.4445126420079,40.5592074372523,75.8540441083223,39.3610547490092,82.7015479590489,44.6273731373844,0.891765418840086,4.69996065048634,0.0133770966292328,1.54626291948527,0.905142515469318,3.15369773100107,0.603428343646212,3.13330710032422,15.3955620525302,4.00360979859801e-07,25.5134884110723,4.9135183879477,"TRUE"
"392","NP_010622",45.6461230683326,46.4478661361368,38.1241992068884,46.385435609842,47.1871786776462,38.8635117483978,62.0961417609324,62.8978848287366,54.5742178994882,8.97553304447725,104.055169591503,46.1395244542484,105.912116805556,48.2052038366013,123.120574232026,46.3143974428105,0.739312541509399,0.801743067804253,16.4500186925998,7.52192386144413,15.7107061510904,8.32366692924839,10.9666791283999,5.54911128616559,49.1358398818223,7.88728401390464e-05,4.48046663046589,8.85472237767554,"TRUE"
"393","NP_010628",60.4614222750816,62.5636807449482,64.9018716405876,60.3122562992607,62.4145147691273,64.7527056647668,67.5252582667923,69.3623368864836,71.6608615575114,3.9515413050638,4356.69063050906,1908.80236202636,4512.71376496376,1823.6960025486,5023.11246824876,1790.85169509951,6.50642638450254,4.46709035406446,11.693689468977,7.31095883312366,9.37404239387419,4.32269819000276,9.19138608245124,5.36691579239696,64.8838786782844,6.9045735164108e-10,7.0592050095866,12.089602518117,"TRUE"
"394","NP_010629",18.0612884915691,18.4255189197942,22.0211474105067,18.1168198566112,18.4460760046451,22.0766787755488,18.6570278990427,18.4515421345712,18.224775700273,1.64571692709,5533.39135218105,14804.9295038333,5561.94855459509,14850.9310116628,5990.56273427368,13430.5188946211,1.96814949315962,1.00500549223986,8.5559818521059,4.49680455003649,9.10657469019101,3.93961796454025,6.54356867848551,3.14714266893887,19.1645416880624,9.4151246324131e-06,2.92875992133669,6.08950521284255,"TRUE"
"395","NP_010630",18.061288492025,18.4255189121405,22.0211474102486,18.1168198529676,18.4460759924424,22.0766787711911,14.2304631119887,14.6646709300561,18.1903220302122,2.69263847146002,1051.02541559912,10003.0921983193,1130.11583692982,10255.5410870418,999.766080430877,10353.2518219168,1.02877521874998,1.00500548398494,8.55598184544241,4.49680454811736,8.67836047986622,3.84070868664609,6.08770584801954,3.11417290624946,18.2481095003636,0.000156251717978189,2.9975346963093,5.85969695637119,"TRUE"
"396","NP_010632",11.7736730409347,7.53071181630549,9.90910362931956,15.0103142438081,10.6617927165119,13.145744832193,15.2278723464931,10.7768676944211,13.363302934878,2.50741040055001,296.681907234744,243.314314897531,337.659035873898,256.346960082011,319.253650948148,239.252387096649,3.23664120287343,5.14473974363664,3.4541993055584,2.11175950316238,0.425681660720422,3.19603335689365,2.37217405638408,3.48417753456422,11.9332648060961,0.000121940696790481,5.03051821765811,3.42498758680178,"TRUE"
"397","NP_010633",84.2567861330355,84.911130735755,79.8269469214656,86.3988087396508,87.0531533423703,81.9689695280809,93.0860737362134,93.7404183389328,88.6562345246435,4.65248133953919,2581.85390889397,1852.63326866944,2587.61177756341,1921.91264295634,2843.44401891476,1748.05645948441,4.70972186280865,1.89481942457676,9.54772860744878,4.83103763516602,9.19589738504009,5.59293890192857,7.8177826184325,4.10626532055712,86.6553913333497,1.008843600893e-10,11.0843950980469,21.1032129121147,"TRUE"
"398","NP_010636",0,0,0,0,0,0,0,0,0,0,31.1732258557047,35.9245089765101,27.9805078187919,32.8047418959732,28.4355347651007,26.904574614094,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"399","NP_010640",70.2132112807872,70.410597948077,64.9867391203781,68.2969008400852,68.494287507375,63.3970871931747,76.2325237931764,75.5109715188803,70.3381840639676,4.22704678868167,2679.71306040439,1424.14666531348,2954.45205441066,1424.46199298746,3575.86718835423,1430.66145623197,3.55191723966712,3.9424279265941,15.3326044952717,11.6225877907217,14.5880019288221,10.6682864564068,11.1575078879203,8.74443405790754,69.7645003628779,5.02155530719858e-09,6.25269558970319,7.97816072496885,"TRUE"
"400","NP_010641",2.08104795198644,0.148166456405768,0.853043055223118,2.13438059656553,0.0948338118266818,0.799710410644032,5.76099101545107,7.99020542384328,8.69508202266063,3.39681972075254,803.547987631579,676.11932268421,809.831073421053,665.332914421053,974.177994473684,683.431897710526,0.0533326445790863,2.22921440839221,7.84203896743751,2.93409100720956,7.8953716120166,0.70487659881735,5.26358107467773,1.95606067147304,3.17305119384517,0.410061135740965,0.602831256672425,1.62216399527917,"FALSE"
"401","NP_010643",0,0,0,0,0,0,0,0,0,0,10.1552126557203,5.49548310699153,13.2040343432203,7.07493431885593,14.3159849894068,5.04146683580509,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"402","NP_010645",10.0841794732256,11.8151577553692,16.5001367593551,8.55096291591208,10.2819411980556,14.9669202020415,6.70944115299443,8.440419435138,13.1253984391239,3.22569054861583,205.634220734291,230.471732348833,212.014253312388,243.132690680072,209.676571197487,243.600594774686,2.01110878201315,1.73097828214357,3.87376565916796,6.41595728612947,1.86265687715481,4.6849790039859,2.58251043944531,4.27730485741965,11.1638397034684,0.00134418117723963,4.32286333985401,2.61001730659973,"FALSE"
"403","NP_010648",51.0472990605371,49.3786571049736,40.4608561071807,51.9840696907113,50.3154277351478,41.3976267373548,54.0990109509544,52.4303689953909,43.5125679975979,5.11184624459113,10975.750349682,1645.67745293286,11357.514954417,1545.5765985159,12998.1661607421,1647.27764063604,1.82693379859608,1.75697673306319,3.05171189041726,10.5864429533564,2.11494126024309,8.91780099779296,2.33119564975215,7.0870735614042,48.2917649310943,3.38870589988579e-08,20.71544914569,6.81406288684352,"TRUE"
"404","NP_010649",0,0,0,0,0,0,0,0,0,0,5.09486392857143,5.21605424404762,6.74987676785714,2.43143590922619,7.52417154315476,3.1075561235119,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"405","NP_010653",16.5905407359143,14.5648455385734,9.91181575038578,12.3895208629167,9.12389521820745,4.98669102717739,9.3122972083737,5.68974407869647,1.90946737263439,4.70388621177331,623.268539076433,151.279458476115,617.576139952229,150.006927878981,597.031955414013,166.802760036624,5.44095032036591,4.64784934151755,8.87510145987689,7.4028298357393,3.64006834196287,4.65302978818758,5.98537337406856,5.56790298848148,9.38653531031995,0.270337077905692,1.56824557528638,1.68582953577643,"FALSE"
"406","NP_010656",15.9565813658143,15.9113049276686,14.3045481308643,13.6074879330962,11.4673249255169,11.1785277717591,19.5968902231269,15.6729984163982,17.1679300617898,2.68174129182391,1323.72173392308,704.181048846154,1500.57389163462,691.844150352564,1461.24646963141,746.302196538462,4.4439800021517,6.07497477992352,3.878615368583,2.82207295506557,5.98940229003075,3.25290182485795,4.77066588692182,4.04998318661568,14.9848437506705,9.39511134943777e-05,3.14103819170182,3.69997678019804,"TRUE"
"407","NP_010660",0,0,0,0,0,0,0,0,0,0,33.0494286666667,6.037863,33.9477255072464,7.90111928115942,43.1750443768116,4.85915870434783,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"408","NP_010665",0,0,0,0,0,0,0,0,0,0,459.825515346535,324.757159108911,459.951888118812,330.49656029703,492.02723990099,319.697333267327,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"409","NP_010666",1.36640962336906,0.0560267462340385,4.49969425658927,2.81201292215262,4.23444929175572,0.321271711067594,2.4563220869421,3.8787584565452,0.676962546278111,1.72477663535014,1140.77725159302,760.271817813953,1330.09758263953,707.322636872093,1381.84784447674,717.165402313953,4.17842254552168,1.4224363696031,3.82273171031116,3.13328463322021,0.355690835210517,4.55572100282331,2.78561503034779,3.03714733521554,2.2557675156593,0.669727066527399,0.809791550908478,0.742725744485232,"FALSE"
"410","NP_010669",14.3341426526082,22.3763333909512,15.9778904813908,29.9553783070735,37.9975690454165,31.5991261358561,39.6559511862943,47.6981419246373,41.299699015077,11.6599577370455,620.305300752212,747.760462654867,630.619090575221,687.811349292035,633.721331946903,757.365452920354,15.6212356544653,8.04219073834301,25.3218085336862,1.64374782878266,9.70057287922085,6.39844290956035,16.8812056891241,5.36146049222867,31.2104702377005,0.079437639674991,1.84882945048221,5.82126274789108,"FALSE"
"411","NP_010670",65.230846513195,61.1324827111201,69.1687883104385,66.7631443326337,62.7259055774122,70.7010861298773,70.9347017059039,66.8511327422526,74.8726435031474,4.30913221876619,36250.1546096454,43041.0085693636,36529.2531779091,42101.5044309091,34745.8666678455,41072.8246686182,4.24519694172818,7.19257633334994,11.6918852777894,4.34720212195493,9.97725534638867,8.5302084675371,8.63811252196875,6.68999564094732,67.5978590584423,1.39136358468354e-09,7.82553583164437,10.1043203443508,"TRUE"
"412","NP_010672",0,0,0,0,0,0,0,0,0,0,369.874172363636,157.431128909091,354.524527963636,149.743737781818,380.802245090909,134.292709563636,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"413","NP_010676",35.8449760471462,37.7374767717172,13.5788674692669,40.2792780756702,42.1717788002412,18.013169497791,22.0228685196342,23.9153692442052,9.58200914833565,12.2403526092206,317.733146267635,253.397204487552,261.831667022822,277.000042639004,218.507292863071,341.582384022822,4.43430202852406,2.69714772520165,17.4986795991036,24.1040871794501,21.578926192597,26.8012349046517,14.5039692734082,17.8674899364345,27.0161992860009,0.138487597759273,1.86267626307874,1.51203103413596,"FALSE"
"414","NP_010677",0,0,0,0,0,0,0,0,0,0,30.8240558256881,71.0482951376147,29.596716559633,66.5102453669725,39.088999648318,64.6481757798165,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"415","NP_010678",0,0,0,0,0,0,0,0,0,0,7.51186657861635,9.28890037893082,9.5712477154088,9.39062908490566,14.0096135125786,7.02393711006289,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"416","NP_010682",19.4360070079003,14.8701027374277,13.0395779369315,20.5091721533011,16.1771838564554,16.5468346513736,21.3051674722266,16.8086863767534,17.1190820190231,2.67065021481907,3196.01437352804,2563.62526771495,3080.61167357477,2565.80606847196,3221.24601738318,2629.55187631308,8.55403789771692,6.16699760786187,6.68039939524731,9.12723000444378,5.19096783957302,4.26919591298538,6.80846837751242,6.52114117509701,17.3124238012658,9.02011714875095e-05,2.54277802896857,2.65481506018896,"TRUE"
"417","NP_010683",27.8334279000751,24.91560733615,24.5256717480441,33.6997932851185,30.7819727211934,30.3920371330876,33.6778989462572,30.7600783823321,30.3701427942263,3.32000642638697,108.196307987288,55.3096677552966,94.8852039088983,57.1721363792373,107.712800075212,52.5868840540254,5.86636538504348,2.91782056392511,5.84447104618217,3.30775615203092,3.28976495043346,0.389935588105815,5.00020046055304,2.20517076802061,29.6618478051649,2.58187143535317e-07,5.93213172935156,13.4510434453971,"TRUE"
"418","NP_010685",36.8163982538529,35.4063850017231,39.7596462304424,39.8965368807534,38.4865236286236,42.8397848573429,37.0571120872056,35.6470988350758,40.0003600637951,2.42922980636498,6236.77687773973,3372.71150013699,6526.59146458904,3265.82536732877,6665.91510917808,3310.35964609589,3.0801386269005,2.02340182459262,0.536088382323822,2.94324797658953,2.83942479354782,4.35326122871929,2.15188393425738,3.10663700996715,38.4344273154239,3.49574319500046e-10,17.860827298145,12.3717148775712,"TRUE"
"419","NP_010686",53.0406647225913,54.9234031821828,36.9953874021329,50.9851990354935,52.867937495085,34.9399217150351,51.9327961015988,53.8155345611902,35.8875187811404,8.57875013098691,115.788713712286,34.2655080357698,115.421809765163,33.0662088662519,122.116508174184,25.2782637013997,2.05546568709778,1.88273845959149,1.10786862099251,16.0452773204584,0.947597066105274,17.9280157800499,1.37031045806519,11.9520105200332,47.2653736662722,4.27900895733502e-06,34.4924563540212,3.95459605620735,"TRUE"
"420","NP_010687",15.2656484206059,18.8199652023567,13.6141667319465,18.6489553459814,20.028117748037,14.8081823861615,22.0399045902959,23.8637970406497,18.9681629370853,3.38969445379875,3143.32156323982,1376.58043633032,3270.72570069683,1347.39055108597,3639.79203500452,1511.76670731674,5.24545800223662,10.0635432002767,9.61061206267466,8.67904326354412,4.80449009254654,6.96946182923219,6.55352005248594,8.57068276435101,18.4507667114578,0.000269099790163949,2.81539791801794,2.15277676455394,"TRUE"
"421","NP_010692",3.08332826981658,0.621346177624105,5.06487179961714,0.88575422349296,2.81892022394772,2.86729775329352,4.163059724259,0.458385276818316,6.14460325405956,2.00192463827973,837.331987134503,574.620452046784,794.376511403509,544.866941871345,837.609657777778,641.251965906433,2.19757404632362,3.70467444744068,1.07973145444242,1.98154352980056,3.27730550076604,5.68621797724124,2.18487033384402,3.79081198482749,2.90084074476988,0.575791028980126,1.3276946919162,0.765229390531718,"FALSE"
"422","NP_010694",1.59510981301153,1.65146310736884,1.17255231932857,1.731029507825,1.78738280218232,1.23010325507782,1.64129025159971,1.69764354595702,1.61560518547162,0.217196683442149,1.46759537839045,5.03441551668476,1.83732062216351,4.67692276382538,2.2775761209843,4.37186993701112,0.328277923111049,0.069991222755511,0.447230428368948,1.70919637646541,0.496479467844329,1.77413327384801,0.423995939774775,1.18444029102298,1.56913108753583,5.77153250755643e-06,3.70081630585741,1.32478698962579,"FALSE"
"423","NP_010695",0,0,0,0,0,0,0,0,0,0,33.9240599069046,22.4763241505043,33.1157272769589,25.8148607835531,24.5597598138092,27.0149706826998,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"424","NP_010696",31.1488990284077,26.6631677162084,36.347161719498,25.1527498039806,20.6670184917813,30.351012495071,30.289830416918,25.8040991047186,35.4880931080083,5.04981264369329,714.678972411215,320.672860803738,767.993164981308,296.536372542056,868.948199616822,295.98132971028,5.99614922442704,7.33549710144405,2.07769375128873,5.73375921402771,5.13708061293732,11.4236878655427,4.4036411962177,8.16431472700482,29.1013368760658,1.13115529971632e-05,6.60847139432272,3.56445554209324,"TRUE"
"425","NP_010710",0,0,100,0,0,100,0,0,100,50,2.93440325398773,1.01785894331288,1.76744154723926,2.58728244539877,6.05517675337423,0,0,0,0,100,0,100,0,66.6666666666667,33.3333333333333,0.289691612051009,Inf,0.5,"FALSE"
"426","NP_010715",26.8259866787165,27.8805170948428,26.3302402836237,27.5815026072471,28.6360330233734,28.3868728366735,29.6533277611151,30.7078581772414,29.9867232487747,1.46436928966435,6896.66840438168,2239.5557203028,7545.39107736387,2081.43899696438,7883.95557850891,2282.70029577354,3.10255159649114,3.84047403158869,5.68023036411008,5.35376882430142,3.93891878898152,6.6357825763823,4.24056691652758,5.2766751440908,28.4432290790676,2.14508337396615e-10,6.70741191896072,5.39036956082475,"TRUE"
"427","NP_010717",13.5690670591891,6.40087984833277,4.73454543701645,19.7371876674789,7.13563284988898,6.48774773036326,16.148558719377,7.33420586686373,5.66787145554741,5.3803746949075,2175.44642294161,1187.91629832847,2455.57728790511,1128.83528787591,2465.69130538686,1108.28467610219,6.80190874712131,16.9077716936569,2.86194334049085,15.3043359469289,4.99471111199653,2.99338152544682,4.8861877332029,11.7351630553442,9.69063295933974,0.171515690717885,1.98327069864496,0.825777444560228,"FALSE"
"428","NP_010718",0,0,0,0,0,0,0,0,0,0,29.4060128816987,79.182595247725,26.6973917492417,86.3048008291203,26.4537346713852,89.8083199696663,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"429","NP_010720",38.040100791807,28.1997563320534,37.3366636724749,41.4129594743527,31.80287357929,40.9397809197115,50.1016570048957,40.491571109833,49.6284784502546,7.2005239189415,462.452364828744,140.150140937198,507.537706978261,157.060821364734,616.864724355072,129.130204137681,7.63189875853167,20.4480613223104,12.2918147777796,12.6170496703883,11.9392255137069,10.5213296236598,10.6209796833394,14.5288135387862,39.7726490371859,5.4857813485518e-05,3.74472508403111,2.73750151249506,"TRUE"
"430","NP_010722",44.8375892797086,54.491972022959,50.7688539245926,48.342885721918,57.9972684651684,54.274150366802,41.4706979174472,51.1250806606976,47.4019625623312,5.16113651035506,673.699763089888,227.702358539326,691.815993932584,198.098856348315,625.247851123596,219.510824569288,3.5052964422094,9.65438274325042,3.3668913622614,5.93126464488407,6.8721878044708,3.72311809836636,4.58145853631386,6.43625516216695,50.0789401024027,4.78386120147597e-08,10.930785405011,7.78075741881281,"TRUE"
"431","NP_010735",75.5647004938628,77.1546233746947,72.1372076328829,76.5863684616636,78.1762913424955,73.1588756006837,76.0875280804493,77.6774509612812,72.6600352194694,2.26428848241831,15818.9699921912,8326.82163208823,16638.7351196985,8117.32769741177,15929.3633112353,8458.40084408088,1.5108037224556,2.48677379268617,2.71587767072528,5.00595450711967,1.81374618739833,6.37846153381234,2.01347586019307,4.62372994453939,75.4670090186092,1.17273987201646e-13,37.4809604180567,16.3216731781093,"TRUE"
"432","NP_010737",0,0,0,0,0,0,0,0,0,0,2070.50666227273,743.699700681818,2016.06507727273,719.31799,1853.01390113636,687.225624772727,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"433","NP_010741",6.59353807832701,3.16602879285009,7.6041911811542,5.26909084542737,1.94253010180248,6.27974394825456,6.82006642371919,3.39255713824227,7.83071952654638,2.12025113166398,1468.59687169082,611.433135005816,1596.83234739796,598.098406536735,1538.24030437653,615.138759835204,1.65974505311795,3.42750928547692,0.556287593983792,1.01065310282719,2.00915703451531,4.43816238830412,1.40839656053902,2.95877492553608,5.43316289292484,0.0106225959148498,3.85769395151425,1.83628800083212,"FALSE"
"434","NP_010742",100.090899653528,97.3280026124173,98.2891665099709,105.62068437101,102.857787329899,103.890402480334,109.239245333395,106.675959826986,108.905990268999,4.38696429223855,8916.01363598931,4542.35330197861,8953.43979374332,4641.14987946524,8587.66398871658,4418.34855754011,6.20049626619238,4.76325499682418,16.0355432889375,3.86780545191015,13.0490322633489,6.80625392953784,11.7616906061596,5.14577145942406,103.655348709616,3.41022350173002e-11,8.81296338940689,20.1437917573621,"TRUE"
"435","NP_010745",0,0,0,0,0,0,0,0,0,0,6.19226738066095,1.6481958369033,7.37426075275398,1.702080625153,8.99813125764994,1.32674075,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"436","NP_010753",0,0,0,0,0,0,0,0,0,0,55.2628643203884,75.6550036407767,53.6527273786408,74.707335776699,47.1103158252427,62.5531260194175,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"437","NP_010758",100,100,100,0,0,0,100,100,100,50,2.81946365139442,0,0,0,3.425780687251,0,100,0,0,0,100,0,66.6666666666667,0,66.6666666666667,0.999999999999999,1,Inf,"FALSE"
"438","NP_010759",8.74541558392544,8.57496666199315,7.24062537416518,8.14013138262921,7.96968246069693,6.63534117286896,10.7420608733485,10.5716119514162,9.23727066358822,1.37826483002947,57429.3018120588,12034.1072960294,62380.2360706618,14250.22263375,60235.0084755882,12587.1464153676,0.774466784554862,1.14775884101367,1.99664528942304,1.76680091169055,2.60192949071926,1.9810807723005,1.79101385489906,1.63188017500158,8.65078956940353,1.30274502504667e-05,4.83010756490831,5.30111812247193,"TRUE"
"439","NP_010761",0,0,0,0,0,0,0,0,0,0,12.7778021151386,23.3594601066098,14.4248558976546,21.9467924520256,14.5594757547974,21.9790576119403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"440","NP_010765",50.7014421017979,53.8351048227408,47.7100900453911,45.0172809944318,48.1509437153747,42.025928938025,95.7753295865154,98.9089923074583,92.7839775301086,24.229703755289,308.701798704581,116.494325409163,334.55866692891,122.346710306477,627.642804685624,118.226022947867,5.6841611073661,3.13366272094289,45.0738874847175,3.78198775113326,50.7580485920836,6.13971927500339,33.8386990613891,4.35178991569318,63.8787877824271,0.0933057125498323,1.88774360582067,14.678738868361,"FALSE"
"441","NP_010769",21.1898752279307,26.7095013950802,23.5109626247198,22.9886990424149,28.5083252095644,25.309786439204,24.3174731606566,29.837099327806,26.6385605574457,2.75834294903136,1764.9273830742,239.372766042403,1907.88454114841,275.227374664311,1910.99323461131,283.903362932862,1.79882381448422,5.51962616714945,3.12759793272587,2.32108739678909,1.32877411824165,3.19853877036035,2.08506528848391,3.67975077809963,25.4455869983136,6.75310759134499e-08,12.2037363236791,6.91502999326892,"TRUE"
"442","NP_010771",60.2512834584789,54.9875635227258,45.5437339985343,64.1398092481322,58.8760893123791,49.4322597881876,50.5272899144549,45.2635699787018,40.1431172527985,7.968098513197,176.573275633484,142.264353751131,194.531987126697,133.985794886878,206.451368823529,141.297942076923,5.00376795601694,11.3865959980722,9.723993544024,14.7075494599446,13.6125193336773,12.5334961129611,9.44676027790609,12.8758805236593,52.1294129415992,5.77204064408454e-06,5.51823179672703,4.04860955690074,"TRUE"
"443","NP_010774",100,100,100,0,0,0,0,0,0,50,0,5.30183768995633,7.99180063318777,12.6509440393013,11.8046324934498,7.79582041921397,100,0,100,0,0,0,66.6666666666667,0,33.3333333333333,0.355755725836909,0.5,Inf,"FALSE"
"444","NP_010784",127.746048054057,129.80474500555,130.741220036844,127.349472087232,129.408169038725,130.344644070019,143.223827936526,145.282524888019,146.218999919314,7.95141803427594,122.955069192073,119.839428958841,138.797778628049,116.370133943598,172.681380304878,111.208342440549,0.396575966824717,2.05869695149287,15.4777798824696,2.99517198278735,15.8743558492944,0.936475031294483,10.5829038995296,1.99678132185824,134.457739004032,5.82496510513587e-10,12.7051837832534,67.3372379499741,"TRUE"
"445","NP_010788",0,0,0,0,0,0,0,0,0,0,29.4428851022727,15.1984827272727,32.3557439886364,16.8209981818182,36.1348080909091,14.1417336704545,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"446","NP_010790",32.0071923372451,29.1876520082291,30.4333577717671,31.7249859327755,28.2171787723215,30.6191117735567,47.0711914554214,44.6413268434106,46.7261888383717,8.00134218083248,3750.21516921875,2228.22596302344,4420.72827632292,2231.26390121615,4999.78846418281,2198.49312209635,5.51357449980475,6.18275405975446,20.8647313165379,5.9572703579473,19.0362386205774,9.77289511022127,15.1381814789734,7.30430650930767,35.6253539703443,0.00346578175968346,2.35334435776366,4.87730819140022,"FALSE"
"447","NP_010794",0,0,0,0,0,0,0,0,0,0,54.2417370559211,22.9349439144737,57.6787069078947,15.6429917680921,63.0078698026316,15.7138845394737,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"448","NP_010796",59.461268956095,53.9918643742007,62.1177626075519,62.3079702164335,56.8385656345392,64.9644638678904,67.9178026830652,62.4483981011709,70.574296334522,5.17310905239934,757.37550693816,363.967246027149,802.183345218703,347.774996485671,872.813448143288,339.910675279035,2.84670126033851,5.46940458189432,8.45653372697015,3.43473861965744,5.60983246663165,8.12589823335117,5.63768915131344,5.67668047830098,62.2913769750521,6.95854951945237e-09,11.0490974764971,10.9732047123596,"TRUE"
"449","NP_010798",3.31928701682993,2.79998072184687,2.3865486610761,2.18923609380519,1.82404902934663,1.93361523775692,5.88643085891233,5.36712456392927,4.76186873085226,1.55716683206555,10841.2418926139,6929.22345256436,10697.2254792376,6635.77942218812,11411.1374374455,6592.41933186139,1.13005092302474,0.519306294983056,2.5671438420824,1.20685365087208,3.69719476510714,0.796814785613273,2.46479651007143,0.840991577156137,3.38534899048394,0.381072337836925,1.37348011353109,4.0254255600653,"FALSE"
"450","NP_010801",0,0,0,0,0,0,0,0,0,0,4750.94109020979,9114.26146853147,4549.11654475524,9555.18213986014,6280.09745314685,8420.63955944056,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"451","NP_010804",22.2775406446207,16.5304625168582,14.6832662189507,21.3192241567182,27.0663022844806,28.9134985823882,28.4383038371843,34.1853819649468,36.0325782628543,7.36908335179412,13.050719716,32.8508785056,19.4390714472,34.5851264196,23.3823509232,26.6676653056,43.5967648013388,5.74707812776248,50.715844481805,7.8554799407505,7.11907968046612,3.19982668549075,33.81056298787,5.60079491800124,25.4940620521113,0.336744813354494,0.754026546711384,4.55186494512986,"FALSE"
"452","NP_010805",8.18793796525513,10.3470486400141,23.3953680490105,63.2884894163397,44.7535028110705,78.4959195000951,2.29631148548912,20.8312980907583,12.9111185982662,26.7476775708622,33.1431428010753,36.6451145456989,20.839266266129,32.8947249516129,44.6082425698925,30.1938287446237,55.1005514510845,18.5349866052692,10.4842494507443,15.2074300837554,65.5848009018288,33.7424166890246,43.7232006012192,22.4949444593497,29.389666061811,0.448711571003401,0.672175541993407,1.3065009391297,"FALSE"
