cluster_id,size,k,persist_steps,mean_intra_corr,mean_out_corr,margin,best_complex,TP,FP,FN,precision,recall,F1,precision_complex_ppi,recall_complex_ppi,F1_complex_ppi,FE,pval,ppi_edges,ppi_possible,ppi_density,ppi_enrich,ppi_pval,frac_nodes_with_ppi,alias_group_id,is_canonical,qval_complex,qval_ppi,members,members_complex,members_ppi,members_both,members_unexplained,member_labels,n_members_complex,n_members_ppi,n_members_both,n_members_unexplained
107,6,0.08250000000000057,2,0.941185260378639,0.016779137213106938,0.9244061231655321,Core mediator complex,1,5,4,0.16666666666666666,0.2,0.1818181818181818,0.0,0.0,0.0,48.233333333333334,0.020589567955932336,0,15,0.0,0.0,1.0,0.0,107,True,0.0373156759787003,1.0,"['ARP5', 'KEL3', 'LOT5', 'PGD1', 'RNA15', 'SDC1']",['PGD1'],[],[],"['ARP5', 'KEL3', 'LOT5', 'RNA15', 'SDC1']","['unexplained', 'unexplained', 'unexplained', 'complex', 'unexplained', 'unexplained']",1,0,0,5
39,18,0.2475000000000004,4,0.823394349669924,-0.0841927509421614,0.9075871006120854,Mitochondrial pyruvate dehydrogenase complex,2,16,2,0.1111111111111111,0.5,0.1818181818181818,0.06790123456790123,0.3055555555555556,0.1111111111111111,40.19444444444444,0.00086457300729849,17,153,0.1111111111111111,5.516435712477854,1.6842008848357272e-08,0.6111111111111112,39,True,0.0019043972998601874,3.978619481568457e-08,"['ACO2', 'ADH3', 'ALO1', 'ATP1', 'CCP1', 'FSF1', 'GAS1', 'IDH2', 'LPD1', 'LSC1', 'LYS12', 'MAE1', 'MIC10', 'MPC2', 'PDA1', 'RCF2', 'SOD2', 'TOM7']","['LPD1', 'PDA1']","['ADH3', 'ATP1', 'CCP1', 'IDH2', 'LPD1', 'LSC1', 'LYS12', 'MIC10', 'PDA1', 'RCF2', 'SOD2']","['LPD1', 'PDA1']","['ACO2', 'ALO1', 'FSF1', 'GAS1', 'MAE1', 'MPC2', 'TOM7']","['unexplained', 'ppi', 'unexplained', 'ppi', 'ppi', 'unexplained', 'unexplained', 'ppi', 'both', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'both', 'ppi', 'ppi', 'unexplained']",2,11,2,7
140,47,0.1375000000000005,2,0.913655037717836,-0.11226020806912612,1.025915245786962,54S mitochondrial large ribosomal subunit,6,41,13,0.1276595744680851,0.3157894736842105,0.1818181818181818,0.0787686736079674,0.19484882418812988,0.11218568665377175,9.722284434490483,1.674788611411762e-05,58,1081,0.05365402405180388,2.66381076957765,4.8723815144850214e-11,0.6170212765957447,140,True,5.837288061618111e-05,1.5273042055020356e-10,"['AIM23', 'AIM25', 'ARG8', 'ARH1', 'CAF4', 'CBP6', 'CEM1', 'CIR2', 'COA1', 'COQ1', 'COQ10', 'COX15', 'COX26', 'COX5B', 'FMP10', 'FUN14', 'FYV4', 'ICL2', 'IMG2', 'INA17', 'INA22', 'LIP5', 'MBA1', 'MCY1', 'MDL2', 'MGR1', 'MIC12', 'MMT1', 'MRH4', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'MRPS35', 'MRX11', 'MTO1', 'OMA1', 'PAD1', 'PCP1', 'PET20', 'POS5', 'RML2', 'RSM22', 'SCO1', 'SCO2', 'TAM41', 'TIM18']","['IMG2', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'RML2']","['AIM23', 'AIM25', 'ARH1', 'CBP6', 'COA1', 'COX15', 'COX26', 'COX5B', 'FMP10', 'FYV4', 'ICL2', 'IMG2', 'INA17', 'INA22', 'MBA1', 'MGR1', 'MIC12', 'MRH4', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'MRPS35', 'POS5', 'RML2', 'RSM22', 'SCO1', 'SCO2', 'TAM41']","['IMG2', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'RML2']","['ARG8', 'CAF4', 'CEM1', 'CIR2', 'COQ1', 'COQ10', 'FUN14', 'LIP5', 'MCY1', 'MDL2', 'MMT1', 'MRX11', 'MTO1', 'OMA1', 'PAD1', 'PCP1', 'PET20', 'TIM18']","['ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained']",6,29,6,18
13,31,0.3025000000000003,7,0.8398149173003264,-0.07710555250355305,0.9169204698038795,"alpha-1,6-mannosyltransferase complex, M-Pol II variant",3,28,0,0.0967741935483871,1.0,0.17647058823529413,0.0874089490114464,0.9032258064516129,0.15939278937381404,46.677419354838705,8.920234577760299e-06,76,465,0.16344086021505377,8.114498983515812,2.030212765188836e-44,0.9032258064516129,13,True,3.381391246918439e-05,1.2727872335606934e-43,"['APL5', 'ARF1', 'ARL1', 'BET5', 'CHS5', 'CLC1', 'COG5', 'ENT3', 'GDA1', 'KEI1', 'KEX1', 'KTR3', 'MNN10', 'MNN11', 'MNN5', 'MNN9', 'NHX1', 'PEP1', 'RBD2', 'RNQ1', 'RUD3', 'SEC21', 'SEC28', 'SEC7', 'SLY1', 'SYS1', 'TVP15', 'TVP38', 'YCR043C', 'YHL017W', 'YKL063C']","['MNN10', 'MNN11', 'MNN9']","['APL5', 'ARF1', 'ARL1', 'CHS5', 'CLC1', 'COG5', 'ENT3', 'GDA1', 'KEI1', 'KEX1', 'KTR3', 'MNN10', 'MNN11', 'MNN5', 'MNN9', 'PEP1', 'RBD2', 'RUD3', 'SEC21', 'SEC28', 'SEC7', 'SLY1', 'SYS1', 'TVP15', 'TVP38', 'YCR043C', 'YHL017W', 'YKL063C']","['MNN10', 'MNN11', 'MNN9']","['BET5', 'NHX1', 'RNQ1']","['ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'ppi', 'both', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",3,28,3,3
11,31,0.35750000000000026,8,0.7229257994088701,-0.03914770200715609,0.7620735014160263,Septin complex,3,28,0,0.0967741935483871,1.0,0.17647058823529413,0.07804370447450572,0.8064516129032258,0.14231499051233396,46.677419354838705,8.920234577760299e-06,63,465,0.13548387096774195,6.726492578440738,2.9954350253882945e-32,0.8064516129032258,11,True,3.381391246918439e-05,1.4795633610251273e-31,"['ARF3', 'BEM1', 'BNI4', 'BOI1', 'BOI2', 'BUD4', 'BUD6', 'CBK1', 'CDC10', 'CDC12', 'CDC3', 'ENT1', 'FLC1', 'GIN4', 'GYP5', 'HSL1', 'HSL7', 'KCC4', 'KEL1', 'MYO1', 'NBA1', 'PAM1', 'REG1', 'SEC15', 'SEC6', 'SHE3', 'SHS1', 'SPA2', 'SRO7', 'VRP1', 'YAP1801']","['CDC10', 'CDC12', 'CDC3']","['BEM1', 'BNI4', 'BOI1', 'BOI2', 'BUD4', 'BUD6', 'CBK1', 'CDC10', 'CDC12', 'CDC3', 'ENT1', 'GIN4', 'GYP5', 'HSL1', 'HSL7', 'KCC4', 'KEL1', 'MYO1', 'NBA1', 'SEC15', 'SEC6', 'SHE3', 'SHS1', 'SPA2', 'YAP1801']","['CDC10', 'CDC12', 'CDC3']","['ARF3', 'FLC1', 'PAM1', 'REG1', 'SRO7', 'VRP1']","['unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'unexplained', 'ppi']",3,25,3,6
162,198,0.5225000000000001,2,0.7244444259003766,-0.20595557992108446,0.9304000058214611,54S mitochondrial large ribosomal subunit,19,179,0,0.09595959595959595,1.0,0.17511520737327188,0.08626670747882868,0.898989898989899,0.1574268025880929,7.308080808080809,1.786272329068321e-17,941,19503,0.048248987335281754,2.3954619314451597,5.241287277661781e-128,0.898989898989899,162,True,5.823247792762727e-16,6.102355901849073e-127,"['ACH1', 'ACO2', 'ADH3', 'AIM23', 'AIM24', 'AIM25', 'AIM39', 'AIM41', 'AIM45', 'ALD4', 'ALD5', 'ALO1', 'ARG8', 'ARH1', 'ATP1', 'ATP20', 'ATP7', 'BOL3', 'BSC2', 'CAF4', 'CBP3', 'CBP6', 'CCE1', 'CCP1', 'CEM1', 'CHA1', 'CIR1', 'CIR2', 'CIT1', 'COA1', 'COQ1', 'COQ10', 'COQ2', 'COQ4', 'COQ5', 'COQ6', 'COR1', 'COX10', 'COX15', 'COX26', 'COX4', 'COX5A', 'COX5B', 'CPR3', 'CRD1', 'CYT1', 'DID2', 'DLD1', 'DLD2', 'ENV9', 'ERG7', 'FMP10', 'FMP25', 'FMP32', 'FMP41', 'FSF1', 'FUN14', 'FYV4', 'GAS1', 'GCV1', 'GCV2', 'GRX5', 'HEM1', 'HEM14', 'ICL2', 'IDH1', 'IDH2', 'ILV1', 'IMG2', 'INA17', 'INA22', 'INP1', 'ISD11', 'KGD2', 'LAT1', 'LIP5', 'LPD1', 'LSC1', 'LSC2', 'LYS12', 'MAE1', 'MAM33', 'MAS1', 'MBA1', 'MCR1', 'MCY1', 'MDJ1', 'MDL2', 'MFB1', 'MGE1', 'MGR1', 'MHR1', 'MIA40', 'MIC10', 'MIC12', 'MIC26', 'MIC27', 'MIC60', 'MIS1', 'MMT1', 'MMT2', 'MPC2', 'MPC3', 'MRH4', 'MRP17', 'MRP20', 'MRP49', 'MRP7', 'MRPL10', 'MRPL11', 'MRPL15', 'MRPL16', 'MRPL19', 'MRPL24', 'MRPL25', 'MRPL27', 'MRPL32', 'MRPL36', 'MRPL4', 'MRPL40', 'MRPL44', 'MRPL51', 'MRPL8', 'MRPS35', 'MRPS5', 'MRX11', 'MSS116', 'MTO1', 'NAT2', 'NDE1', 'OMA1', 'PAD1', 'PAM17', 'PCP1', 'PDA1', 'PDX1', 'PET10', 'PET123', 'PET20', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PEX7', 'PHB1', 'POR2', 'POS5', 'PPA2', 'PRX1', 'QCR2', 'QCR7', 'RCF2', 'RDL2', 'RML2', 'RSM22', 'RSM25', 'RSM28', 'SCO1', 'SCO2', 'SDH1', 'SDH4', 'SDH5', 'SDH7', 'SOD2', 'SSQ1', 'STF1', 'SWS2', 'TAM41', 'TCD1', 'TCD2', 'TGL1', 'TGL3', 'TGL4', 'TGL5', 'TIM18', 'TIM44', 'TIM50', 'TOM20', 'TOM7', 'TOM70', 'TOM71', 'TUF1', 'VPS3', 'YBL039W-B', 'YBR200W-A', 'YDR381C-A', 'YGL041W-A', 'YJL133C-A', 'YLH47', 'YMC1', 'YME2', 'YNR040W', 'YOR020W-A', 'YPR010C-A', 'YTA12']","['IMG2', 'MRP20', 'MRP49', 'MRP7', 'MRPL10', 'MRPL11', 'MRPL15', 'MRPL16', 'MRPL19', 'MRPL24', 'MRPL25', 'MRPL27', 'MRPL32', 'MRPL36', 'MRPL4', 'MRPL40', 'MRPL44', 'MRPL8', 'RML2']","['ACH1', 'ACO2', 'ADH3', 'AIM23', 'AIM24', 'AIM25', 'AIM39', 'AIM41', 'AIM45', 'ALD4', 'ALD5', 'ALO1', 'ARG8', 'ARH1', 'ATP1', 'ATP20', 'ATP7', 'BSC2', 'CBP3', 'CBP6', 'CCP1', 'CEM1', 'CHA1', 'CIR1', 'CIR2', 'CIT1', 'COA1', 'COQ1', 'COQ10', 'COQ2', 'COQ4', 'COQ5', 'COQ6', 'COR1', 'COX10', 'COX15', 'COX26', 'COX4', 'COX5A', 'COX5B', 'CPR3', 'CYT1', 'DID2', 'DLD1', 'DLD2', 'ERG7', 'FMP10', 'FMP25', 'FMP32', 'FMP41', 'FSF1', 'FUN14', 'FYV4', 'GCV1', 'GRX5', 'HEM14', 'ICL2', 'IDH1', 'IDH2', 'ILV1', 'IMG2', 'INA17', 'INA22', 'INP1', 'ISD11', 'KGD2', 'LAT1', 'LIP5', 'LPD1', 'LSC1', 'LSC2', 'LYS12', 'MAE1', 'MAM33', 'MAS1', 'MBA1', 'MCR1', 'MDJ1', 'MDL2', 'MFB1', 'MGE1', 'MGR1', 'MHR1', 'MIA40', 'MIC10', 'MIC12', 'MIC26', 'MIC27', 'MIC60', 'MIS1', 'MMT1', 'MMT2', 'MPC2', 'MPC3', 'MRH4', 'MRP17', 'MRP20', 'MRP49', 'MRP7', 'MRPL10', 'MRPL11', 'MRPL15', 'MRPL16', 'MRPL19', 'MRPL24', 'MRPL25', 'MRPL27', 'MRPL32', 'MRPL36', 'MRPL4', 'MRPL40', 'MRPL44', 'MRPL51', 'MRPL8', 'MRPS35', 'MRPS5', 'MSS116', 'MTO1', 'NAT2', 'NDE1', 'OMA1', 'PAM17', 'PCP1', 'PDA1', 'PDX1', 'PET10', 'PET123', 'PET20', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PEX7', 'PHB1', 'POS5', 'PPA2', 'PRX1', 'QCR2', 'QCR7', 'RCF2', 'RDL2', 'RML2', 'RSM22', 'RSM25', 'RSM28', 'SCO1', 'SCO2', 'SDH1', 'SDH4', 'SDH5', 'SDH7', 'SOD2', 'SSQ1', 'STF1', 'SWS2', 'TAM41', 'TCD1', 'TCD2', 'TGL1', 'TGL3', 'TGL4', 'TGL5', 'TIM44', 'TIM50', 'TOM20', 'TOM7', 'TOM70', 'TOM71', 'TUF1', 'YDR381C-A', 'YLH47', 'YMC1', 'YNR040W', 'YPR010C-A', 'YTA12']","['IMG2', 'MRP20', 'MRP49', 'MRP7', 'MRPL10', 'MRPL11', 'MRPL15', 'MRPL16', 'MRPL19', 'MRPL24', 'MRPL25', 'MRPL27', 'MRPL32', 'MRPL36', 'MRPL4', 'MRPL40', 'MRPL44', 'MRPL8', 'RML2']","['BOL3', 'CAF4', 'CCE1', 'CRD1', 'ENV9', 'GAS1', 'GCV2', 'HEM1', 'MCY1', 'MRX11', 'PAD1', 'POR2', 'TIM18', 'VPS3', 'YBL039W-B', 'YBR200W-A', 'YGL041W-A', 'YJL133C-A', 'YME2', 'YOR020W-A']","['ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'ppi']",19,178,19,20
91,10,0.055000000000000604,2,0.9560323732965129,0.041574770611708556,0.9144576026848044,60S cytosolic large ribosomal subunit,2,8,11,0.2,0.15384615384615385,0.17391304347826086,0.2,0.15384615384615385,0.17391304347826086,22.261538461538464,0.0032212969474471552,13,45,0.28888888888888886,14.342732852442419,3.574784546395676e-12,1.0,91,True,0.006908834242551136,1.1425291785539123e-11,"['FAS2', 'GRS1', 'OLA1', 'RPL17B', 'RPL26A', 'RPL34A', 'RPS17B', 'RPS29A', 'SSZ1', 'THS1']","['RPL26A', 'RPL34A']","['FAS2', 'GRS1', 'OLA1', 'RPL17B', 'RPL26A', 'RPL34A', 'RPS17B', 'RPS29A', 'SSZ1', 'THS1']","['RPL26A', 'RPL34A']",[],"['ppi', 'ppi', 'ppi', 'ppi', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi']",2,10,2,0
33,9,0.1375000000000005,4,0.9146015746867509,-0.042965042415430026,0.9575666171021808,Box H/ACA ribonucleoprotein complex,1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.09876543209876543,0.2962962962962963,0.14814814814814814,53.592592592592595,0.018556229174935955,11,36,0.3055555555555556,15.1701982093141,8.333062238748278e-11,0.8888888888888888,33,True,0.034766268454190355,2.425516330207088e-10,"['GAR1', 'KRR1', 'NAN1', 'NIP7', 'NSR1', 'RPC40', 'UTP8', 'UTP9', 'YNL050C']",['GAR1'],"['GAR1', 'KRR1', 'NAN1', 'NSR1', 'RPC40', 'UTP8', 'UTP9', 'YNL050C']",['GAR1'],['NIP7'],"['both', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",1,8,1,1
104,9,0.08250000000000057,2,0.9413413511511551,-0.002517547076081713,0.9438588982272369,GPI-anchor transamidase complex,1,8,2,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.024691358024691357,0.07407407407407407,0.037037037037037035,53.592592592592595,0.018556229174935955,1,36,0.027777777777777776,1.3791089281194635,0.5193040388540558,0.2222222222222222,104,True,0.034766268454190355,0.7173437146882298,"['ARE2', 'ERP3', 'GPI12', 'GPI14', 'GPI8', 'NSG2', 'PER1', 'ROT2', 'TDA5']",['GPI8'],"['GPI8', 'PER1']",['GPI8'],"['ARE2', 'ERP3', 'GPI12', 'GPI14', 'NSG2', 'ROT2', 'TDA5']","['unexplained', 'unexplained', 'unexplained', 'unexplained', 'both', 'unexplained', 'ppi', 'unexplained', 'unexplained']",1,2,1,7
74,54,0.19250000000000045,3,0.8924885230773189,-0.11471522625177531,1.0072037493290942,54S mitochondrial large ribosomal subunit,6,48,13,0.1111111111111111,0.3157894736842105,0.1643835616438356,0.06584362139917695,0.1871345029239766,0.0974124809741248,8.461988304093568,3.811262982726142e-05,66,1431,0.04612159329140461,2.2898412391417504,1.2631331750975667e-09,0.5925925925925926,74,True,0.0001109349761043502,3.2681064689032284e-09,"['AIM23', 'AIM25', 'AIM39', 'ARG8', 'ARH1', 'CAF4', 'CBP6', 'CCE1', 'CEM1', 'CIR2', 'COA1', 'COQ1', 'COQ10', 'COX10', 'COX15', 'COX26', 'COX5B', 'CRD1', 'FMP10', 'FMP25', 'FUN14', 'FYV4', 'ICL2', 'IMG2', 'INA17', 'INA22', 'LIP5', 'MBA1', 'MCY1', 'MDL2', 'MFB1', 'MGR1', 'MIC12', 'MMT1', 'MRH4', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'MRPS35', 'MRX11', 'MTO1', 'OMA1', 'PAD1', 'PCP1', 'PET20', 'POS5', 'RML2', 'RSM22', 'SCO1', 'SCO2', 'TAM41', 'TIM18', 'YBR200W-A']","['IMG2', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'RML2']","['AIM23', 'AIM25', 'AIM39', 'ARH1', 'CBP6', 'COA1', 'COX10', 'COX15', 'COX26', 'COX5B', 'FMP10', 'FMP25', 'FYV4', 'ICL2', 'IMG2', 'INA17', 'INA22', 'MBA1', 'MGR1', 'MIC12', 'MRH4', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'MRPS35', 'POS5', 'RML2', 'RSM22', 'SCO1', 'SCO2', 'TAM41']","['IMG2', 'MRP20', 'MRPL19', 'MRPL25', 'MRPL27', 'RML2']","['ARG8', 'CAF4', 'CCE1', 'CEM1', 'CIR2', 'COQ1', 'COQ10', 'CRD1', 'FUN14', 'LIP5', 'MCY1', 'MDL2', 'MFB1', 'MMT1', 'MRX11', 'MTO1', 'OMA1', 'PAD1', 'PCP1', 'PET20', 'TIM18', 'YBR200W-A']","['ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'ppi', 'unexplained', 'ppi', 'both', 'both', 'both', 'both', 'ppi', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'unexplained']",6,32,6,22
121,35,0.11000000000000054,2,0.9119972086166382,-0.05890470747416795,0.9709019160908062,Central kinetochore CTF19 complex,3,32,0,0.08571428571428572,1.0,0.15789473684210528,0.07102040816326531,0.8285714285714286,0.13082706766917296,41.34285714285714,1.2988417199430735e-05,89,595,0.1495798319327731,7.426327740663464,1.938827201219758e-48,0.8285714285714286,121,True,4.8116181897891136e-05,1.2641153351952822e-47,"['AME1', 'ARG5,6', 'ATG11', 'BBP1', 'BFA1', 'BIK1', 'BUB2', 'CBS2', 'CNM67', 'CSE4', 'CTF19', 'DDL1', 'DSN1', 'FMT1', 'GEM1', 'IPL1', 'KIP1', 'KIP3', 'KRE28', 'MDM12', 'MPS3', 'MRPS12', 'MSN1', 'MST1', 'MTW1', 'NBP1', 'NKP2', 'NSL1', 'OKP1', 'SPC105', 'SPC24', 'SPC29', 'SPC72', 'SPC97', 'VIK1']","['AME1', 'MTW1', 'OKP1']","['AME1', 'ATG11', 'BBP1', 'BFA1', 'BIK1', 'BUB2', 'CNM67', 'CSE4', 'CTF19', 'DSN1', 'GEM1', 'IPL1', 'KIP1', 'KIP3', 'KRE28', 'MDM12', 'MPS3', 'MRPS12', 'MTW1', 'NBP1', 'NKP2', 'NSL1', 'OKP1', 'SPC105', 'SPC24', 'SPC29', 'SPC72', 'SPC97', 'VIK1']","['AME1', 'MTW1', 'OKP1']","['ARG5,6', 'CBS2', 'DDL1', 'FMT1', 'MSN1', 'MST1']","['both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'unexplained', 'both', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",3,29,3,6
129,8,0.11000000000000054,2,0.9289482114138831,0.07526734052873205,0.853680870885151,LSM2-7 complex,1,7,4,0.125,0.2,0.15384615384615385,0.0,0.0,0.0,36.175,0.027376869411708457,0,28,0.0,0.0,1.0,0.0,129,True,0.048504670805526943,1.0,"['ARG1', 'KTI11', 'LSM7', 'MCK1', 'SFM1', 'YBR085C-A', 'YDR461C-A', 'YGL242C']",['LSM7'],[],[],"['ARG1', 'KTI11', 'MCK1', 'SFM1', 'YBR085C-A', 'YDR461C-A', 'YGL242C']","['unexplained', 'unexplained', 'complex', 'unexplained', 'unexplained', 'unexplained', 'unexplained', 'unexplained']",1,0,0,7
